statuses_count,followers_count,friends_count,favourites_count,listed_count,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,target
12235,337,389,6056,2,1,0,0.16227233435749186,0.004469618036655068,0.005159292036376325,0.0803204950444602,2.6525923066202183e-05,0.8663239074550129,10,0,15,0,44,0.11111111111111112,0
5334,413,307,3318,0,1,0,0.06898982543426407,0.005341731890579501,0.003970730485249169,0.04291493078194379,0.0,1.3452768729641693,10,0,2,0,11,0.11111111111111112,0
185456,481,188,15353,23,1,0,1.566427081838578,0.0040626964151300364,0.001587914607161012,0.1296768774667182,0.0001942661487484217,2.5585106382978724,9,0,4,0,36,0.125,0
3211,418,410,5937,1,1,0,0.03909867124825146,0.005089767854801966,0.0049923560298296785,0.07229175060755806,1.2176478121535802e-05,1.0195121951219512,9,2,4,0,14,0.125,0
9920,761,353,7925,0,0,0,0.10288742056252463,0.007892875710492062,0.003661215671226935,0.08219584757641207,0.0,2.1558073654390935,14,0,6,0,40,0.07692307692307691,0
183,88,117,310,0,1,0,0.002525485805063884,0.0012144412614514852,0.0016146548589752701,0.00427814535284046,0.0,0.7521367521367521,13,0,13,0,14,0.10169041132273421,0
101,27,79,63,0,1,0,0.0010970331889952245,0.00029326629804822833,0.000858075464659631,0.0006842880287791994,0.0,0.34177215189873417,8,0,15,0,22,0.1603517211870533,0
4032,66,162,259,0,1,0,0.033644703374696425,0.0005507317516691379,0.0013517961177333384,0.0021612049042773742,0.0,0.4074074074074074,9,0,10,0,35,0.15749013123685915,0
52,26,62,143,0,1,0,0.0006303838658906816,0.0003151919329453408,0.0007516115324081204,0.0017335556311993744,0.0,0.41935483870967744,14,0,11,0,0,0.07692307692307691,0
625,92,105,235,0,0,0,0.006066310173253927,0.0008929608575029781,0.0010191401091066597,0.0022809326251434763,0.0,0.8761904761904762,15,0,9,0,88,0.07142857142857144,0
30710,135,404,1147,11,0,0,0.2278337142789313,0.0010015484020728012,0.0029972263291660126,0.008509451979092615,8.160764757630232e-05,0.3341584158415842,8,0,1,0,27,0.14285714285714288,0
944,158,249,1355,0,1,0,0.008313396820769573,0.0013914371797474497,0.0021928345427665507,0.011932894800998699,0.0,0.6345381526104418,9,0,16,0,29,0.13801118920922656,0
47489,1502,1504,4631,9,1,0,0.3896873220614032,0.012325177572411035,0.012341589260257121,0.03800126320761352,7.385259530738968e-05,0.9986702127659575,9,3,13,0,151,0.125,0
22011,358,198,24541,7,1,0,0.27495397204246685,0.00447201499210409,0.002473349073845279,0.3065578768749343,8.744163392382299e-05,1.8080808080808082,13,0,14,0,26,0.08333333333333334,0
7945,694,632,4227,0,1,0,0.08426856180284518,0.007360903951060359,0.006703301580792719,0.04483363256647282,0.0,1.0981012658227849,13,0,7,0,77,0.08875342411999688,0
310,88,198,23,0,1,0,0.0042783101311361475,0.001214488037225745,0.0027325980837579265,0.00031742300972945606,0.0,0.4444444444444444,9,0,6,0,0,0.13801118920922656,0
9405,703,223,6,9,1,0,0.07626438044653544,0.0057005698515592155,0.0018082888718317282,4.865351224659358e-05,7.298026836989038e-05,3.1524663677130045,13,0,14,0,14,0.08333333333333334,0
38975,1003,512,4738,6,1,0,0.3189663422719178,0.008208421842174048,0.00419014155851756,0.03877517715675039,4.910322138887766e-05,1.958984375,9,0,10,0,15,0.125,0
8467,589,517,4151,19,1,0,0.06300077273978398,0.004382597749348383,0.003846864238392384,0.030886525055254906,0.00014137412094672206,1.1392649903288201,12,0,13,0,59,0.09090909090909091,0
45741,782,1243,5357,2,1,0,0.4326067639703579,0.007395957443536869,0.011755978391708858,0.050665145812054994,1.891549218295874e-05,0.6291230893000804,14,0,7,0,40,0.07692307692307691,0
1804,88,956,107,3,1,0,0.014814292057239437,0.00072264839303607,0.007850589360710035,0.0008786747506234035,2.4635740671684206e-05,0.09205020920502092,9,0,12,0,99,0.125,0
3551,156,200,3908,0,1,0,0.04682151104951914,0.002056929237883691,0.0026370887665175522,0.05152871449775297,0.0,0.78,10,0,2,0,5,0.11111111111111112,0
493,89,320,477,1,1,0,0.00592063485058008,0.0010688367174475195,0.003843008422283216,0.005728484429465918,1.200940131963505e-05,0.278125,13,0,12,0,46,0.08875342411999688,0
537,92,19,7502,1,1,0,0.006719856469538688,0.0011512603262524381,0.00023776028476952526,0.0938777713863673,1.2513699198396068e-05,4.842105263157895,12,0,5,0,0,0.09090909090909091,0
15813,1787,838,829,87,1,0,0.12183198357430203,0.01376802343940288,0.006456409424857086,0.0063870685121796235,0.0006702954892154732,2.132458233890215,12,0,19,0,159,0.09090909090909091,0
7652,140,81,4341,2,1,0,0.08754007415165951,0.0016016218480439535,0.0009266526406540017,0.049661717445420014,2.288031211491362e-05,1.728395061728395,7,0,3,0,88,0.16666666666666669,0
2204,180,158,363,0,1,0,0.028560510118701053,0.0023325280496216834,0.0020474412880012553,0.0047039315667370615,0.0,1.139240506329114,14,1,6,0,1,0.07692307692307691,0
67,18,216,2,0,1,0,0.0006096014718751717,0.00016377352975750883,0.001965282357090106,1.8197058861945427e-05,0.0,0.08333333333333333,12,0,9,2,63,0.09090909090909091,0
59092,85,59,662,1,1,0,0.6951358771228642,0.000999907763410334,0.0006940536240142318,0.007787516933854602,1.176362074600393e-05,1.4406779661016949,8,0,10,0,13,0.14285714285714288,0
1645,784,508,620,7,0,0,0.014852113726642517,0.007078454201633881,0.004586549406160729,0.005597757149251283,6.320048394315965e-05,1.5433070866141732,7,0,15,0,58,0.16666666666666669,0
4904,216,201,4542,1,1,0,0.055707776939641664,0.002453686749380628,0.0022832918362291955,0.05159557970225376,1.1359660876762167e-05,1.0746268656716418,7,0,13,0,134,0.16666666666666669,0
7201,442,177,489,37,1,0,0.058433822357257935,0.003586689276754341,0.0014362986470260596,0.0039680793129703,0.00030024321999979774,2.4971751412429377,10,0,5,0,91,0.11111111111111112,0
2254,105,183,11,0,1,0,0.021094843376663206,0.000982679039285553,0.001712669182754821,0.00010294732792515318,0.0,0.5737704918032787,9,0,10,0,10,0.125,0
11256,322,227,1086,0,1,0,0.10480643073487687,0.002998193914057423,0.0021136335977982455,0.010111921089025967,0.0,1.4185022026431717,7,0,13,0,0,0.16666666666666669,0
1396,26,300,780,0,1,0,0.01884228573797676,0.0003509308232001402,0.004049201806155464,0.010527924696004207,0.0,0.08666666666666667,9,0,3,0,22,0.125,0
19081,938,524,8860,6,1,0,0.22449908252476736,0.011036116524722592,0.006165165308053985,0.10424306226976778,7.059349589374792e-05,1.7900763358778626,8,0,8,0,104,0.14285714285714288,0
2855,109,278,517,4,1,0,0.02375968557988342,0.0009071123391268977,0.0023135525713511703,0.004302542012189047,3.328852620649166e-05,0.3920863309352518,7,0,10,0,138,0.16666666666666669,0
2590,293,818,756,1,1,0,0.02476935214420583,0.002802092732915949,0.007822907356741455,0.007229973058308728,9.563456426334297e-06,0.3581907090464548,10,0,8,0,27,0.11111111111111112,0
1307,178,142,1194,0,1,0,0.01797114297809958,0.002447485424714403,0.0019524883725249734,0.016417402230949424,0.0,1.2535211267605635,7,0,12,0,3,0.16666666666666669,0
1587,191,152,10221,0,1,0,0.02083686703662597,0.0025077766880879397,0.0019957175737663185,0.13419887711490489,0.0,1.256578947368421,13,0,4,0,26,0.08333333333333334,0
13693,3937,3616,1913,169,1,0,0.10929727379144018,0.03142506148520412,0.02886284539763731,0.015269530764845182,0.0013489548872236464,1.0887721238938053,10,0,10,0,63,0.11111111111111112,0
1437,256,516,1247,0,1,0,0.01980806167433672,0.003528784821593737,0.0071127069060248765,0.017189041689560116,0.0,0.49612403100775193,7,1,8,0,53,0.16666666666666669,0
10158,416,298,3434,1,1,0,0.09679602402353396,0.003964082102164809,0.0028396549674161373,0.032722735429889314,9.529043514819252e-06,1.395973154362416,7,0,7,0,11,0.16666666666666669,0
33279,900,600,31879,1,0,0,0.3608427025425835,0.009758659583771302,0.006505773055847534,0.3456625654122726,1.0842955093079224e-05,1.5,6,0,6,0,44,0.2,0
718,48,395,196,2,1,0,0.005949349725004037,0.00039772811532060416,0.0032729709489924715,0.001624056470892467,1.6572004805025172e-05,0.12151898734177215,9,0,16,0,114,0.125,0
1187,376,399,728,15,0,0,0.009059177666185343,0.0028696299936694938,0.00304516587094183,0.0055560921154026366,0.00011447991996021917,0.9423558897243107,12,0,13,0,110,0.09090909090909091,0
10122,1034,869,63837,1,1,0,0.09742964994362485,0.009952801624353694,0.008364588599190871,0.6144651811352677,9.625533485835295e-06,1.1898734177215189,11,0,12,0,90,0.09999999999999999,0
15922,2917,2305,4628,12,1,0,0.15204879512354352,0.0278561949111529,0.022011837254099224,0.04419556738046473,0.00011459524817752307,1.2655097613882864,7,0,6,0,77,0.16666666666666669,0
3627,72,54,573,0,0,0,0.050331979362022765,0.0009991459922982187,0.0007493594942236641,0.007951536855373325,0.0,1.3333333333333333,9,0,6,0,27,0.125,0
2509,356,382,200,2,1,0,0.02280314953696231,0.0032355206198320377,0.00347182268757258,0.0018177082133887853,1.8177082133887852e-05,0.9319371727748691,11,0,12,0,78,0.09999999999999999,0
231,72,334,15,1,1,0,0.001907306522256438,0.0005944851497942144,0.002757750555989828,0.00012385107287379466,8.256738191586312e-06,0.2155688622754491,11,0,2,0,71,0.10800597388923064,0
3233,308,276,2277,3,0,0,0.030850456905662644,0.002939047549317691,0.0026336919597781906,0.021727958668170073,2.862708651932816e-05,1.1159420289855073,13,0,5,0,18,0.08875342411999688,0
29249,1658,2002,29875,11,1,0,0.37798714282852747,0.021426465274358045,0.02587200451101617,0.3860769903929111,0.0001421538709396493,0.8281718281718282,10,0,7,0,160,0.13544596157827504,0
9352,524,510,4532,1,1,0,0.11461175677604922,0.006421787911746128,0.006250213425554437,0.05554111224433865,1.2255320442263604e-05,1.0274509803921568,11,2,2,0,57,0.10800597388923064,0
40034,515,312,26039,0,1,0,0.3672196769904204,0.0047239379939568,0.00286188088177577,0.23884780859153612,0.0,1.6506410256410255,13,2,5,0,40,0.08333333333333334,0
585,98,199,27,7,1,0,0.004781217568429121,0.0008009561054804341,0.0016264312754143508,0.00022067158008134407,5.721115039145958e-05,0.49246231155778897,10,0,14,0,152,0.11111111111111112,0
13372,10483,11711,3672,9,1,0,0.12065122850982073,0.09458471645740732,0.10566456304804896,0.03313126765540396,8.120408739069597e-05,0.8951413201263769,15,0,5,0,87,0.07142857142857144,0
85,70,150,93,1,1,0,0.0011519580893252699,0.0009486713676796339,0.0020328672164563583,0.0012603776742029422,1.3552448109709056e-05,0.4666666666666667,9,0,6,0,27,0.125,0
48572,503,225,61,5,1,0,0.39699299970499874,0.004111164433245787,0.0018389900546328074,0.0004985706370337833,4.086644565850683e-05,2.2355555555555555,10,0,3,0,11,0.11111111111111112,0
22530,2068,1420,2140,29,1,0,0.19167938751076496,0.01759400680746835,0.012080991134721981,0.01820656410444017,0.0002467244668358715,1.4563380281690141,9,0,15,0,123,0.13801118920922656,0
2508,326,177,935,1,1,0,0.029391127098421264,0.0038203777647868153,0.0020742541851756636,0.010957218435814946,1.1718950198732561e-05,1.8418079096045197,13,2,14,0,50,0.08333333333333334,0
1300,212,524,675,0,1,0,0.01608938586205656,0.002623807540581531,0.006485260147475105,0.00835410419760629,0.0,0.40458015267175573,14,2,7,0,17,0.07692307692307691,0
9984,244,380,54,3,1,0,0.09844353956082247,0.0024058717601002284,0.0037468494624511755,0.0005324470288746408,2.9580390493035596e-05,0.6421052631578947,10,0,15,0,0,0.11111111111111112,0
11310,791,194,6212,4,1,0,0.1345890024039091,0.009412900168124856,0.0023086000412341615,0.07392280132034336,4.76000008501889e-05,4.077319587628866,13,0,12,0,36,0.08333333333333334,0
141,200,659,1529,4,1,0,0.0019188509466902153,0.0027217743924683904,0.008968246623183346,0.020807965230420843,5.4435487849367806e-05,0.30349013657056145,10,0,20,0,117,0.11111111111111112,0
2568,1207,138,4243,9,1,0,0.035665519508348224,0.01676334970661071,0.0019166050203084327,0.05892866015339623,0.00012499597958533256,8.746376811594203,10,0,6,0,47,0.11111111111111112,0
41468,1154,232,22,3,1,0,0.3419319795887189,0.00951551809697554,0.0019129984389066941,0.00018140502437908305,2.4737048778965873e-05,4.974137931034483,14,0,9,0,19,0.07692307692307691,0
28431,1876,990,352,78,1,0,0.24170281393621196,0.01594859410306826,0.008416368956310007,0.0029924867400213362,0.0006631078571638188,1.894949494949495,9,0,7,0,40,0.125,0
4099,414,1116,3505,1,1,0,0.04539352470494071,0.00458475706949145,0.012358910361237822,0.03881539499653993,1.1074292438385144e-05,0.3709677419354839,11,0,6,0,19,0.09999999999999999,0
811,68,328,454,2,1,0,0.007826868237673036,0.0006562602221476775,0.0031654904833005623,0.0043815020713977295,1.9301771239637574e-05,0.2073170731707317,8,0,20,0,53,0.14285714285714288,0
362,16,99,0,0,1,0,0.0038382403979202078,0.0001696459844384622,0.001049684528712985,0.0,0.0,0.16161616161616163,9,2,15,0,34,0.125,0
3692,489,1999,3629,3,1,0,0.04609010830478441,0.0061045674325676,0.024955072183440962,0.04530363029199963,3.745133394213251e-05,0.24462231115557778,10,0,8,0,41,0.11111111111111112,0
10674,27789,1403,118225,595,1,0,0.0863152596663195,0.22471564089070195,0.01134535406706448,0.9560260046890222,0.004811465195939676,19.806842480399144,6,0,5,0,107,0.2,0
13334,194,132,2231,0,1,0,0.14824128202483908,0.0021568028133207425,0.001467515316280093,0.024803232353188542,0.0,1.4696969696969697,10,0,2,0,48,0.11111111111111112,0
1365,278,208,932,0,1,0,0.01734563300850947,0.003532663718949181,0.002643144077487157,0.011843318654894377,0.0,1.3365384615384615,8,0,5,0,54,0.14285714285714288,0
1649,86,210,2085,4,1,0,0.02284463360223175,0.0011914120617294909,0.0029092620111999196,0.028884815682627775,5.541451449904609e-05,0.4095238095238095,10,4,13,0,44,0.11111111111111112,0
154,34,49,45,1,1,0,0.0012462666037122195,0.0002751497696507498,0.0003965393739084335,0.0003641688127730512,8.092640283845581e-06,0.6938775510204082,10,0,13,0,50,0.11111111111111112,0
36913,807,907,3262,9,1,0,0.2994901265718258,0.006547518005674516,0.007358858526823774,0.02646592779988881,7.302064690343326e-05,0.8897464167585446,7,0,4,0,140,0.16666666666666669,0
666,123,702,59,3,1,0,0.005371359307290721,0.0009920077999951331,0.00566170305363076,0.00047584113983506384,2.4195312195003246e-05,0.1752136752136752,8,0,8,0,42,0.14285714285714288,0
1947,58,250,613,1,0,0,0.026763143090832983,0.000797258499881003,0.0034364590512112204,0.008426197593569912,1.3745836204844881e-05,0.232,8,0,7,0,72,0.14285714285714288,0
24073,614,595,5632,9,1,0,0.20163419021667525,0.0051428319192887715,0.004983688912014363,0.04717333773523512,7.53835297615618e-05,1.0319327731092438,15,0,12,0,154,0.07142857142857144,0
1355,69,533,657,0,0,0,0.014031362090534192,0.000714512165495837,0.005519347597235959,0.006803398445373405,0.0,0.1294559099437148,10,0,8,0,37,0.11111111111111112,0
57613,622,475,11363,15,1,0,0.455209180405162,0.004914517734053265,0.0037530481088027348,0.08978081191647469,0.00011851730869903373,1.3094736842105263,9,0,8,0,151,0.125,0
2680,320,257,637,2,1,0,0.027183075758429157,0.003245740389066168,0.0026067352499687664,0.0064610519619848405,2.028587743166355e-05,1.245136186770428,9,0,10,0,89,0.125,0
2810,341,103,6928,5,1,0,0.02383707267514157,0.0028926839082645105,0.0008737432332881073,0.058769836118640846,4.241472006252948e-05,3.3106796116504853,10,0,6,0,90,0.11111111111111112,0
135,208,263,43,2,0,0,0.0011335328416441045,0.0017464802300886943,0.0022082899063140702,0.0003610512014125666,1.6793079135468215e-05,0.7908745247148289,6,0,12,0,158,0.2,0
1286,536,988,559,11,1,0,0.011103766322417772,0.004628008358332757,0.008530731824687993,0.004826598269231364,9.497778347324689e-05,0.5425101214574899,7,0,10,0,107,0.16666666666666669,0
72357,450,137,14152,6,1,0,0.8410792496171702,0.005230809214419152,0.0015924908052787196,0.16450313778324407,6.974412285892203e-05,3.2846715328467155,7,0,15,0,25,0.16666666666666669,0
671,14,3,3,0,0,0,0.009118167165960176,0.0001902449185148174,4.0766768253175156e-05,4.0766768253175156e-05,0.0,4.666666666666667,8,0,15,0,37,0.14285714285714288,0
32685,566,358,10413,2,0,0,0.32537288483083493,0.005634421074323163,0.0035638211035471596,0.10365941103697367,1.9909615103615417e-05,1.5810055865921788,6,0,12,0,0,0.2,0
7243,329,956,15478,11,1,0,0.08087309269350465,0.0036735120110676553,0.010674399643102366,0.1728225498702285,0.00012282259003569668,0.34414225941422594,9,0,5,0,138,0.125,0
17465,582,686,0,0,1,0,0.21055982117746544,0.007016651355584591,0.008270485962080807,0.0,0.0,0.8483965014577259,13,0,10,0,0,0.08333333333333334,0
1156,384,262,34,14,1,0,0.01289130928741516,0.004282234226961438,0.002921732727770564,0.0003791561555122106,0.00015612312285796906,1.465648854961832,14,0,15,0,143,0.08725480939965097,0
6180,123,206,1650,2,1,0,0.05749133356520575,0.0011442449884337066,0.0019163777855068583,0.015349627893622894,1.860560956802775e-05,0.5970873786407767,12,0,8,0,17,0.09090909090909091,0
7918,202,146,5978,0,1,0,0.08966301320588331,0.002287437315936907,0.0016532962778553883,0.06769455581520213,0.0,1.3835616438356164,12,0,14,0,17,0.09090909090909091,0
2297,284,1356,921,3,1,0,0.019177481901494965,0.0023710948454612846,0.011321142994526414,0.007689360396724799,2.5046776536562863e-05,0.20943952802359883,11,2,14,0,108,0.09999999999999999,0
9374,338,149,996,1,1,0,0.08089364649352312,0.002916796726563987,0.0012858068410001007,0.008595057809638257,8.629576114094637e-06,2.2684563758389262,9,0,9,0,55,0.125,0
24570,1373,495,4380,2,1,0,0.3196077928337929,0.017860052892177358,0.006438984837310846,0.0569752597725687,2.6016100352771096e-05,2.7737373737373736,13,0,4,0,93,0.08333333333333334,0
8184,690,1606,2581,4,1,0,0.07680691978041435,0.006475656726354581,0.015072325655833997,0.024222710160465472,3.7540038993359895e-05,0.42963885429638854,10,1,16,0,0,0.11111111111111112,0
78166,369,224,47361,13,1,0,0.9332796996949618,0.004405754537617902,0.002674495979475366,0.5654768039461286,0.0001552162845231239,1.6473214285714286,12,3,5,0,41,0.09090909090909091,0
69057,1003,760,53960,33,1,0,0.561801156492981,0.008159731235971154,0.006182847197744842,0.4389821510398838,0.0002684657335862892,1.319736842105263,11,0,18,0,153,0.10800597388923064,0
22067,10200,10070,15593,62,1,0,0.17920620268595722,0.08283424422879247,0.08177851366509219,0.12663082061368247,0.0005035022688416798,1.012909632571996,10,0,14,0,157,0.11111111111111112,0
27816,1025,873,7145,3,1,0,0.3388647740399999,0.012486928148943052,0.010635208072221741,0.08704302597482741,3.6547106777394294e-05,1.1741122565864834,12,0,19,0,36,0.09090909090909091,0
100611,1457,282,584,61,1,0,0.7701197280863704,0.011152502647044973,0.002158548899428059,0.00447018637328364,0.0004669201520039419,5.166666666666667,5,0,13,0,87,0.25,0
45655,3001,538,4034,6,1,0,0.4955616570777616,0.03257431897689985,0.005839714631646824,0.043787005249188264,6.512692897747387e-05,5.578066914498141,15,2,7,0,78,0.08017586059352665,0
16551,493,655,2959,6,1,0,0.17436373008732436,0.00519372357761168,0.006900383252202131,0.031172876401932986,6.32096175774241e-05,0.7526717557251908,13,0,12,0,145,0.08333333333333334,0
25167,699,359,13544,36,1,0,0.1795037107908437,0.004985619813358754,0.002560568688119875,0.09660262482422169,0.0002567701191429401,1.947075208913649,10,0,12,0,43,0.11111111111111112,0
